op_id,op_name,op_str,sim_start,ana_start,delta_start,sim_end,ana_end,delta_end,sim_duration,ana_duration,delta_duration,sim_tiles,ana_N_fire,sim_avg_tile_dur,ana_T_fire,ana_OCI,ana_OTI,ana_ICI,ana_ICD,ana_fto
84,BinaryMap,BinaryMap_84 (fn: Matmul),28610.0,25161,-3449.0,202365.0,213598,11233.0,173755.0,188437,14682.0,8.0,8,16384.0,16384,24579,24579,512,0,41545
85,UnaryMap,UnaryMap_85 (fn: Silu),45113.0,41545,-3568.0,217241.0,213606,-3635.0,172128.0,172061,-67.0,8.0,8,64.0,8,24579,24579,512,0,41553
86,UnaryMap,UnaryMap_86 (fn: Silu),44989.0,41545,-3444.0,197781.0,213606,15825.0,152792.0,172061,19269.0,8.0,8,64.0,8,24579,24579,512,0,41553
87,UnaryMap,UnaryMap_87 (fn: Silu),45005.0,41545,-3460.0,209535.0,213606,4071.0,164530.0,172061,7531.0,8.0,8,64.0,8,24579,24579,512,0,41553
88,UnaryMap,UnaryMap_88 (fn: Silu),44998.0,41545,-3453.0,203923.0,213606,9683.0,158925.0,172061,13136.0,8.0,8,64.0,8,24579,24579,512,0,41553
89,UnaryMap,UnaryMap_89 (fn: Silu),45107.0,41545,-3562.0,217213.0,213606,-3607.0,172106.0,172061,-45.0,8.0,8,64.0,8,24579,24579,512,0,41553
90,UnaryMap,UnaryMap_90 (fn: Silu),44993.0,41545,-3448.0,198937.0,213606,14669.0,153944.0,172061,18117.0,8.0,8,64.0,8,24579,24579,512,0,41553
91,UnaryMap,UnaryMap_91 (fn: Silu),45015.0,41545,-3470.0,213587.0,213606,19.0,168572.0,172061,3489.0,8.0,8,64.0,8,24579,24579,512,0,41553
92,UnaryMap,UnaryMap_92 (fn: Silu),44995.0,41545,-3450.0,202430.0,213606,11176.0,157435.0,172061,14626.0,8.0,8,64.0,8,24579,24579,512,0,41553
93,BinaryMap,BinaryMap_93 (fn: Mul),45178.0,41553,-3625.0,217250.0,213614,-3636.0,172072.0,172061,-11.0,8.0,8,8.0,8,24579,24579,512,0,41561
94,BinaryMap,BinaryMap_94 (fn: Mul),45054.0,41553,-3501.0,197790.0,213614,15824.0,152736.0,172061,19325.0,8.0,8,8.0,8,24579,24579,512,0,41561
95,BinaryMap,BinaryMap_95 (fn: Mul),45070.0,41553,-3517.0,209544.0,213614,4070.0,164474.0,172061,7587.0,8.0,8,8.0,8,24579,24579,512,0,41561
96,BinaryMap,BinaryMap_96 (fn: Mul),45063.0,41553,-3510.0,203932.0,213614,9682.0,158869.0,172061,13192.0,8.0,8,8.0,8,24579,24579,512,0,41561
97,BinaryMap,BinaryMap_97 (fn: Mul),45172.0,41553,-3619.0,217222.0,213614,-3608.0,172050.0,172061,11.0,8.0,8,8.0,8,24579,24579,512,0,41561
98,BinaryMap,BinaryMap_98 (fn: Mul),45058.0,41553,-3505.0,198946.0,213614,14668.0,153888.0,172061,18173.0,8.0,8,8.0,8,24579,24579,512,0,41561
99,BinaryMap,BinaryMap_99 (fn: Mul),45080.0,41553,-3527.0,213596.0,213614,18.0,168516.0,172061,3545.0,8.0,8,8.0,8,24579,24579,512,0,41561
100,BinaryMap,BinaryMap_100 (fn: Mul),45060.0,41553,-3507.0,202487.0,213614,11127.0,157427.0,172061,14634.0,8.0,8,8.0,8,24579,24579,512,0,41561
101,LinearOffChipLoadRef,LinearOffChipLoadRef_101 (rank=0),4204.0,582,-3622.0,200778.0,197214,-3564.0,196574.0,196632,58.0,8.0,8,24571.75,0,24579,24579,512,0,25161
102,LinearOffChipLoadRef,LinearOffChipLoadRef_102 (rank=0),4133.0,582,-3551.0,179350.0,197214,17864.0,175217.0,196632,21415.0,8.0,8,21902.125,0,24579,24579,512,0,25161
103,LinearOffChipLoadRef,LinearOffChipLoadRef_103 (rank=0),4137.0,582,-3555.0,195514.0,197214,1700.0,191377.0,196632,5255.0,8.0,8,23922.125,0,24579,24579,512,0,25161
104,LinearOffChipLoadRef,LinearOffChipLoadRef_104 (rank=0),4135.0,582,-3553.0,193350.0,197214,3864.0,189215.0,196632,7417.0,8.0,8,23651.875,0,24579,24579,512,0,25161
105,LinearOffChipLoadRef,LinearOffChipLoadRef_105 (rank=0),4200.0,582,-3618.0,200754.0,197214,-3540.0,196554.0,196632,78.0,8.0,8,24569.25,0,24579,24579,512,0,25161
106,LinearOffChipLoadRef,LinearOffChipLoadRef_106 (rank=0),4135.0,582,-3553.0,187274.0,197214,9940.0,183139.0,196632,13493.0,8.0,8,22892.375,0,24579,24579,512,0,25161
107,LinearOffChipLoadRef,LinearOffChipLoadRef_107 (rank=0),4139.0,582,-3557.0,196476.0,197214,738.0,192337.0,196632,4295.0,8.0,8,24042.125,0,24579,24579,512,0,25161
108,LinearOffChipLoadRef,LinearOffChipLoadRef_108 (rank=0),4135.0,582,-3553.0,185092.0,197214,12122.0,180957.0,196632,15675.0,8.0,8,22619.625,0,24579,24579,512,0,25161
109,Flatten,"Flatten_109 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
110,Flatten,"Flatten_110 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
111,Flatten,"Flatten_111 (0 D, 1 D)",,25161,,,197214,,,172053,,,8,,0,24579,24579,512,0,25161
